index,date,value,ma5,ma10,ma20,ma30,ma60,Profit,Profit rate,180 day profit,Standard Dev of 180-day-profit,Standard Dev,Coefficient of Variation,Bias(5:30),sharp ratio,Credit_of_future_tendency,Risk_credit,Credit_to_SELL,DealDay
1653,2021/3/22,1736.15,1733.53,1726.555,1716.35,1732.483333,1780.080833,0.95,0.05%,-7.33%,9.18%,62.22727336,0.033758792,0.000604142,-79.77%,0,-1.8,(0.48),1
1654,2021/3/23,1726.2,1733.59,1728.695,1717.09,1730.483333,1777.9725,-9.95,-0.57%,-7.28%,9.16%,62.78782463,0.034077931,0.00179526,-79.45%,0,-1.79,(0.48),1
1655,2021/3/24,1730.5,1732.65,1731.265,1718.01,1727.918333,1775.935833,4.3,0.25%,-6.95%,9.14%,63.31673718,0.034378527,0.002738362,-75.97%,0,-1.76,(0.47),1
1656,2021/3/25,1737.3,1733.07,1732.63,1720.0625,1725.84,1774.0125,6.8,0.39%,-6.58%,9.12%,63.77342936,0.034639211,0.004189264,-72.14%,0,-1.72,(0.46),1
1657,2021/3/26,1731.8,1732.39,1732.31,1721.84,1723.966667,1771.928333,-5.5,-0.32%,-6.88%,9.10%,64.26981187,0.034922231,0.004886019,-75.55%,0,-1.76,(0.47),1
1658,2021/3/27,1731.8,1731.52,1732.525,1723.6175,1722.371667,1769.848333,0,0.00%,-7.11%,9.08%,64.7546793,0.035199208,0.005311475,-78.31%,0,-1.78,(0.47),0
1659,2021/3/28,1731.8,1732.64,1733.115,1725.855,1722.003333,1767.995,0,0.00%,-8.08%,9.03%,65.21930457,0.03546588,0.006176914,-89.44%,0,-1.89,(0.50),0
1660,2021/3/29,1705.95,1727.73,1730.19,1725.3075,1720.773333,1765.5325,-25.85,-1.49%,-9.59%,9.01%,65.87180361,0.035839872,0.004042756,-106.47%,0,-2.06,(0.55),1
1661,2021/3/30,1683.95,1717.06,1725.065,1723.695,1718.81,1762.535,-22,-1.29%,-11.46%,8.99%,66.75043952,0.036340095,-0.001018146,-127.50%,0.01,-2.27,(0.61),1
1662,2021/3/31,1691.05,1708.91,1720.65,1722.035,1717.373333,1759.655833,7.1,0.42%,-11.14%,8.96%,67.44036332,0.036739012,-0.004928068,-124.30%,0.01,-2.24,(0.60),1
1663,2021/4/1,1726.05,1707.76,1719.64,1723.0975,1717.446667,1757.36,35,2.07%,-9.30%,8.92%,67.73872445,0.036921217,-0.005640156,-104.32%,0.01,-2.04,(0.54),1
1664,2021/4/2,1726.05,1706.61,1719.625,1724.16,1717.935,1755.078333,0,0.00%,-9.30%,8.89%,68.02172003,0.037095237,-0.006592217,-104.61%,0.01,-2.05,(0.55),0
1665,2021/4/3,1726.05,1710.63,1719.18,1725.2225,1718.4,1753.294167,0,0.00%,-9.61%,8.87%,68.28954109,0.037261162,-0.004521648,-108.42%,0,-2.08,(0.56),0
1666,2021/4/4,1726.05,1719.05,1718.055,1725.3425,1719.393333,1751.470833,0,0.00%,-9.79%,8.84%,68.50297134,0.037398311,-0.000199683,-110.82%,-0.01,-2.11,(0.56),0
1667,2021/4/5,1726.05,1726.05,1717.48,1724.895,1720.386667,1750.473333,0,0.00%,-8.41%,8.81%,68.67607152,0.037514011,0.003291896,-95.42%,-0.01,-1.95,(0.52),0
1668,2021/4/6,1744.65,1729.77,1718.765,1725.645,1722,1749.501667,18.6,1.08%,-7.57%,8.79%,68.85266649,0.037626356,0.004512195,-86.02%,0,-1.86,(0.49),1
1669,2021/4/7,1738.05,1732.17,1719.39,1726.2525,1723.7,1748.42,-6.6,-0.38%,-9.63%,8.79%,69.05308647,0.03775291,0.004913848,-109.58%,0,-2.1,(0.56),1
1670,2021/4/8,1755.5,1738.06,1724.345,1727.2675,1724.986667,1747.629167,17.45,1.00%,-8.72%,8.76%,68.90853918,0.037692982,0.007578803,-99.62%,0,-2,(0.53),1
1671,2021/4/9,1741.2,1741.09,1730.07,1727.5675,1725.82,1746.061667,-14.3,-0.81%,-9.47%,8.73%,68.84173131,0.037677167,0.008847968,-108.48%,0,-2.08,(0.56),1
1672,2021/4/10,1741.2,1744.12,1735.085,1727.8675,1726.385,1744.421667,0,0.00%,-9.57%,8.73%,68.76014759,0.037653243,0.010272911,-109.69%,0,-2.1,(0.56),0
1673,2021/4/11,1741.2,1743.43,1736.6,1728.12,1727.598333,1742.730833,0,0.00%,-7.94%,8.70%,68.64576548,0.037611579,0.009163974,-91.18%,0,-1.91,(0.51),0
1674,2021/4/12,1732.85,1742.39,1737.28,1728.4525,1728.533333,1740.943333,-8.35,-0.48%,-9.28%,8.71%,68.80639461,0.03771768,0.00801643,-106.56%,0,-2.07,(0.55),1
1675,2021/4/13,1747.95,1740.88,1739.47,1729.325,1729.971667,1739.803333,15.1,0.87%,-7.61%,8.67%,68.73867839,0.037699068,0.006305498,-87.73%,0.01,-1.88,(0.50),1
1676,2021/4/14,1735.55,1739.75,1740.42,1729.2375,1730.368333,1738.456667,-12.4,-0.71%,-8.90%,8.65%,68.85413522,0.037780287,0.005421774,-102.82%,0,-2.03,(0.54),1
1677,2021/4/15,1757.2,1742.95,1743.535,1730.5075,1731.108333,1737.470833,21.65,1.25%,-7.76%,8.62%,68.74674582,0.037738277,0.006840512,-90.03%,0,-1.9,(0.50),1
1678,2021/4/16,1774.45,1749.6,1746.515,1732.64,1732.601667,1736.756667,17.25,0.98%,-6.86%,8.58%,68.55293958,0.0376468,0.009810872,-79.91%,0,-1.8,(0.48),1
1679,2021/4/17,1774.45,1757.92,1750.155,1734.7725,1734.22,1736.426667,0,0.00%,-6.88%,8.53%,68.35096729,0.037550763,0.013666086,-80.66%,0,-1.81,(0.48),0
1680,2021/4/18,1774.45,1763.22,1752.05,1738.1975,1735.528333,1736.3225,0,0.00%,-6.53%,8.50%,68.13692918,0.037448082,0.015955756,-76.82%,0,-1.77,(0.47),0
1681,2021/4/19,1774.5,1771.01,1755.38,1742.725,1736.838333,1736.345,0.05,0.00%,-7.78%,8.48%,67.9630212,0.03736656,0.019674639,-91.67%,-0.01,-1.92,(0.51),1
1682,2021/4/20,1777.85,1775.14,1759.045,1747.065,1738.26,1736.205833,3.35,0.19%,-6.48%,8.44%,67.57437739,0.037169399,0.021216619,-76.71%,0,-1.77,(0.47),1
1683,2021/4/21,1798.2,1779.89,1764.745,1750.6725,1740.328333,1736.405833,20.35,1.14%,-5.54%,8.41%,67.30629838,0.037033505,0.022732301,-65.90%,0,-1.66,(0.44),1
1684,2021/4/22,1787.75,1782.55,1770.235,1753.7575,1742.38,1736.431667,-10.45,-0.58%,-6.09%,8.37%,67.03387619,0.036896612,0.023054672,-72.75%,0,-1.73,(0.46),1
1685,2021/4/23,1781.8,1784.02,1773.62,1756.545,1744.09,1736.004167,-5.95,-0.33%,-6.40%,8.33%,66.76964726,0.036764798,0.022894461,-76.83%,0,-1.77,(0.47),1
1686,2021/4/24,1781.8,1785.48,1778.245,1759.3325,1745.573333,1735.706667,0,0.00%,-6.14%,8.28%,66.49755352,0.036628555,0.022861639,-74.22%,0,-1.74,(0.46),0
1687,2021/4/25,1781.8,1786.27,1780.705,1762.12,1747.24,1735.603333,0,0.00%,-6.50%,8.24%,66.25490905,0.036507861,0.022338087,-78.95%,0,-1.79,(0.48),0
1688,2021/4/26,1773.35,1781.3,1780.595,1763.555,1748.625,1735.498333,-8.45,-0.47%,-5.17%,8.18%,65.97755276,0.036369685,0.018686111,-63.14%,0.01,-1.63,(0.43),1
1689,2021/4/27,1784.15,1780.58,1781.565,1765.86,1750.37,1736.186667,10.8,0.61%,-4.61%,8.14%,65.88260189,0.036326837,0.017259208,-56.62%,0,-1.57,(0.42),1
1690,2021/4/28,1772.2,1778.66,1781.34,1766.695,1752.578333,1736.675833,-11.95,-0.67%,-5.83%,8.09%,65.81746375,0.036301769,0.014881884,-72.02%,0,-1.72,(0.46),1
1691,2021/4/29,1762.65,1774.83,1780.155,1767.7675,1755.201667,1737.005833,-9.55,-0.54%,-6.33%,8.04%,65.72219494,0.036262395,0.01118295,-78.79%,0,-1.79,(0.48),1
1692,2021/4/30,1767.65,1772,1779.135,1769.09,1757.755,1737.564167,5,0.28%,-6.07%,8.00%,65.60055367,0.036207884,0.008104087,-75.87%,0,-1.76,(0.47),1
1693,2021/5/1,1767.65,1770.86,1776.08,1770.4125,1759.141667,1738.294167,0,0.00%,-6.47%,7.95%,65.47260654,0.036149853,0.006661393,-81.33%,0,-1.81,(0.48),0
1694,2021/5/2,1767.65,1767.56,1774.07,1772.1525,1760.528333,1739.231667,0,0.00%,-7.37%,7.90%,65.28698341,0.036060811,0.003994066,-93.30%,0.01,-1.93,(0.51),0
1695,2021/5/3,1767.65,1766.65,1772.655,1773.1375,1761.915,1740.1575,0,0.00%,-6.97%,7.84%,64.95412367,0.035892364,0.002687417,-88.93%,0,-1.89,(0.50),0
1696,2021/5/4,1797.75,1773.67,1774.25,1776.2475,1764.305,1741.849167,30.1,1.70%,-7.26%,7.79%,64.60880744,0.035712714,0.005308039,-93.22%,0,-1.93,(0.51),1
1697,2021/5/5,1782.25,1776.59,1774.295,1777.5,1766.178333,1743.2825,-15.5,-0.86%,-8.17%,7.71%,63.91512147,0.035346137,0.005895026,-105.96%,0,-2.06,(0.55),1
1698,2021/5/6,1813.15,1785.69,1778.275,1779.435,1768.461667,1745.230833,30.9,1.73%,-6.58%,7.62%,63.14845728,0.034935785,0.009741989,-86.28%,0,-1.86,(0.49),1
1699,2021/5/7,1836.55,1799.47,1783.515,1782.54,1771.745,1747.7225,23.4,1.29%,-5.37%,7.53%,62.40155868,0.03453358,0.015648414,-71.35%,0,-1.71,(0.45),1
1700,2021/5/8,1836.55,1813.25,1789.95,1785.645,1774.446667,1749.716667,0,0.00%,-1.65%,7.43%,61.64022971,0.03412313,0.02186785,-22.17%,-0.01,-1.22,(0.33),0
1701,2021/5/9,1836.55,1821.01,1797.34,1788.7475,1777.625,1751.7225,0,0.00%,-2.24%,7.38%,61.51441036,0.034056681,0.02440616,-30.41%,0,-1.3,(0.34),0
1702,2021/5/10,1840.45,1832.65,1804.62,1791.8775,1780.933333,1753.659167,3.9,0.21%,-1.10%,7.33%,61.33053295,0.033958853,0.029039081,-15.02%,-0.01,-1.15,(0.31),1
1703,2021/5/11,1829.1,1835.84,1810.765,1793.4225,1783.863333,1755.730833,-11.35,-0.62%,-2.44%,7.29%,61.21828031,0.033900002,0.029137135,-33.45%,0,-1.33,(0.35),1
1704,2021/5/12,1830.7,1834.67,1817.07,1795.57,1787.125,1757.829167,1.6,0.09%,-3.18%,7.25%,61.0305306,0.0338006,0.026604183,-43.90%,0,-1.44,(0.38),1
1705,2021/5/13,1821.8,1831.72,1822.485,1797.57,1789.586667,1759.779167,-8.9,-0.49%,-3.65%,7.20%,60.71107204,0.033630784,0.023543612,-50.76%,0,-1.51,(0.40),1
1706,2021/5/14,1838.1,1832.03,1826.52,1800.385,1793.005,1761.686667,16.3,0.89%,-2.79%,7.15%,60.42487553,0.033477656,0.021765137,-39.08%,0,-1.39,(0.37),1
1707,2021/5/15,1838.1,1831.56,1832.105,1803.2,1795.701667,1763.405,0,0.00%,-2.52%,7.09%,60.13590196,0.033322939,0.019968981,-35.52%,0,-1.36,(0.36),0
1708,2021/5/16,1838.1,1833.36,1834.6,1806.4375,1797.823333,1765.2125,0,0.00%,-2.70%,7.05%,59.88514316,0.033188813,0.019766495,-38.27%,0,-1.38,(0.37),0
1709,2021/5/17,1853.7,1837.96,1836.315,1809.915,1800.465,1767.3425,15.6,0.85%,-1.19%,6.99%,59.66592349,0.0330709,0.020825176,-17.09%,0,-1.17,(0.31),1
1710,2021/5/18,1866.75,1846.95,1839.335,1814.6425,1803.541667,1769.535,13.05,0.70%,0.51%,6.94%,59.60765519,0.033039549,0.024068384,7.29%,0,-0.93,(0.24),1
1711,2021/5/19,1888.45,1857.02,1844.525,1820.9325,1807.34,1772.089167,21.7,1.16%,0.68%,6.90%,59.80531301,0.033145951,0.02748791,9.84%,0,-0.9,(0.24),1
1712,2021/5/20,1878.3,1865.06,1848.31,1826.465,1810.688333,1774.474167,-10.15,-0.54%,0.14%,6.86%,59.82277003,0.033155362,0.030028175,2.02%,0,-0.98,(0.26),1
1713,2021/5/21,1875.9,1872.62,1852.99,1831.8775,1813.278333,1776.803333,-2.4,-0.13%,0.01%,6.81%,59.82409036,0.033156074,0.032726176,0.16%,-0.01,-1,(0.27),1
1714,2021/5/22,1875.9,1877.06,1857.51,1837.29,1816.216667,1779.298333,0,0.00%,1.94%,6.76%,59.82541063,0.033156785,0.033500041,28.70%,0,-0.71,(0.19),0
1715,2021/5/23,1875.9,1878.89,1862.92,1842.7025,1819.353333,1781.721667,0,0.00%,4.24%,6.72%,60.00197066,0.033251005,0.032724081,63.05%,0,-0.37,(0.10),0
1716,2021/5/24,1880.15,1877.23,1867.125,1846.8225,1822.631667,1784.1025,4.25,0.23%,3.86%,6.72%,60.26201024,0.033386876,0.029955769,57.52%,0.01,-0.42,(0.11),1
1717,2021/5/25,1887,1878.97,1872.015,1852.06,1826.138333,1786.689167,6.85,0.36%,4.40%,6.72%,60.56700977,0.033547968,0.028930813,65.57%,0,-0.34,(0.09),1
1718,2021/5/26,1899.75,1883.74,1878.18,1856.39,1830.351667,1789.488333,12.75,0.68%,6.77%,6.73%,60.96947662,0.033761352,0.029168347,100.55%,0,0.01,0.01 ,1
1719,2021/5/27,1891.45,1886.85,1881.955,1859.135,1833.928333,1792.149167,-8.3,-0.44%,6.30%,6.75%,61.26520087,0.033913471,0.028856998,93.32%,0,-0.07,(0.02),1
1720,2021/5/28,1899.95,1891.66,1885.275,1862.305,1838.186667,1795.3825,8.5,0.45%,6.78%,6.78%,61.62078243,0.034097723,0.029090263,100.00%,0,0,0.00 ,1
1721,2021/5/29,1899.95,1895.62,1886.425,1865.475,1842.763333,1798.9825,0,0.00%,7.80%,6.82%,61.96715399,0.034276744,0.028683372,114.33%,0,0.14,0.04 ,0
1722,2021/5/30,1899.95,1898.21,1888.59,1868.45,1847.173333,1802.464167,0,0.00%,4.93%,6.83%,62.24854266,0.03441794,0.027629603,72.15%,0,-0.28,(0.07),0
1723,2021/5/31,1899.95,1898.25,1890.995,1871.9925,1851.583333,1805.3625,0,0.00%,4.24%,6.81%,62.61556752,0.034611441,0.025203655,62.30%,0,-0.38,(0.10),0
1724,2021/6/1,1899.35,1899.83,1893.34,1875.425,1855.973333,1808.250833,-0.6,-0.03%,3.66%,6.78%,62.96445582,0.034796137,0.023630009,53.95%,0,-0.46,(0.12),1
1725,2021/6/2,1902.75,1900.39,1896.025,1879.4725,1860.476667,1811.195833,3.4,0.18%,3.24%,6.73%,63.32068881,0.034985483,0.021453283,48.14%,0,-0.52,(0.14),1
1726,2021/6/3,1866.55,1893.71,1894.665,1880.895,1862.77,1813.5375,-36.2,-1.90%,1.28%,6.68%,63.41266962,0.035033785,0.016609673,19.14%,0,-0.81,(0.22),1
1727,2021/6/4,1890.6,1891.84,1895.025,1883.52,1866.381667,1816.28,24.05,1.29%,2.58%,6.63%,63.64707074,0.035158177,0.013640475,38.97%,0,-0.61,(0.16),1
1728,2021/6/5,1890.6,1889.97,1894.11,1886.145,1868.963333,1818.7125,0,0.00%,1.65%,6.59%,63.87952911,0.03528146,0.011239743,25.01%,0,-0.75,(0.20),0
1729,2021/6/6,1890.6,1888.22,1894.025,1887.99,1870.765,1821.255,0,0.00%,1.20%,6.54%,64.05060259,0.035372637,0.009330408,18.37%,0,-0.82,(0.22),0
1730,2021/6/7,1888.4,1885.35,1892.87,1889.0725,1872.493333,1823.47,-2.2,-0.12%,2.53%,6.51%,64.16836366,0.035435483,0.006866068,38.92%,0.01,-0.61,(0.16),1
1731,2021/6/8,1893.15,1890.67,1892.19,1889.3075,1874.38,1826.0025,4.75,0.25%,2.65%,6.48%,64.41773231,0.035567613,0.008690874,40.81%,-0.01,-0.59,(0.16),1
1732,2021/6/9,1894.6,1891.47,1891.655,1890.1225,1876.185,1828.559167,1.45,0.08%,2.86%,6.46%,64.66808042,0.035700368,0.008146851,44.21%,0,-0.56,(0.15),1
1733,2021/6/10,1888.65,1891.08,1890.525,1890.76,1878.17,1831.016667,-5.95,-0.31%,2.53%,6.43%,64.88208252,0.035813413,0.006873712,39.36%,0,-0.61,(0.16),1
1734,2021/6/11,1881.05,1889.17,1888.695,1891.0175,1879.848333,1833.486667,-7.6,-0.40%,2.12%,6.39%,65.04729166,0.03590033,0.004958733,33.16%,0,-0.67,(0.18),1
1735,2021/6/12,1881.05,1887.7,1886.525,1891.275,1881.823333,1835.705,0,0.00%,2.73%,6.36%,65.21136849,0.035986601,0.003122858,42.84%,0,-0.57,(0.15),0
1736,2021/6/13,1881.05,1885.28,1887.975,1891.32,1883.255,1838.13,0,0.00%,1.64%,6.33%,65.39653345,0.036083293,0.001075266,25.94%,0,-0.74,(0.20),0
1737,2021/6/14,1865.6,1879.48,1885.475,1890.25,1884.171667,1839.936667,-15.45,-0.82%,0.74%,6.28%,65.45423607,0.036113486,-0.002490042,11.73%,0,-0.88,(0.24),1
1738,2021/6/15,1865.1,1874.77,1882.925,1888.5175,1885.071667,1841.4475,-0.5,-0.03%,-1.36%,6.24%,65.50530675,0.036140214,-0.005464867,-21.74%,0,-1.22,(0.33),1
1739,2021/6/16,1860.75,1870.71,1879.94,1886.9825,1885.306667,1842.885833,-4.35,-0.23%,-1.01%,6.17%,65.34494321,0.036055037,-0.00774233,-16.38%,-0.01,-1.16,(0.31),1
1740,2021/6/17,1778.7,1850.24,1868.97,1880.92,1882.371667,1842.956667,-82.05,-4.41%,-5.38%,6.11%,65.19836064,0.035985243,-0.017069778,-88.03%,0,-1.88,(0.51),1
1741,2021/6/18,1773.1,1828.65,1856.965,1874.5775,1878.526667,1842.933333,-5.6,-0.31%,-5.67%,6.06%,65.06346081,0.035922469,-0.02655095,-93.66%,0.01,-1.94,(0.52),1
1742,2021/6/19,1773.1,1810.15,1844.815,1868.235,1875.02,1842.854167,0,0.00%,-5.69%,6.01%,64.92293323,0.035856547,-0.034596964,-94.58%,0.01,-1.95,(0.52),0
1743,2021/6/20,1773.1,1791.75,1833.26,1861.8925,1871.593333,1842.435833,0,0.00%,-5.54%,5.96%,64.77525218,0.035786657,-0.042660621,-92.91%,0.01,-1.93,(0.52),0
1744,2021/6/21,1775.05,1774.61,1822.66,1855.6775,1868.231667,1842.224167,1.95,0.11%,-5.33%,5.91%,64.63306494,0.035719228,-0.05011245,-90.21%,0.02,-1.9,(0.51),1
1745,2021/6/22,1775.05,1773.88,1812.06,1849.2925,1864.87,1842.111667,0,0.00%,-5.33%,5.85%,64.49771218,0.035655307,-0.048791605,-91.14%,-0.01,-1.91,(0.52),1
1746,2021/6/23,1791.6,1777.58,1803.115,1845.545,1861.918333,1842.275,16.55,0.93%,-4.45%,5.79%,64.32167754,0.035567052,-0.045296473,-76.86%,-0.01,-1.77,(0.48),1
1747,2021/6/24,1784.85,1779.93,1795.04,1840.2575,1858.513333,1842.325833,-6.75,-0.38%,-4.81%,5.72%,64.15333637,0.035483739,-0.0422829,-84.00%,-0.01,-1.84,(0.50),1
1748,2021/6/25,1786.65,1782.64,1787.195,1835.06,1854.743333,1842.5475,1.8,0.10%,-4.71%,5.67%,63.97729884,0.035395928,-0.0388751,-83.05%,-0.01,-1.83,(0.49),1
1749,2021/6/26,1786.65,1784.96,1779.785,1829.8625,1851.25,1842.589167,0,0.00%,-4.71%,5.62%,63.79704101,0.035305733,-0.035808238,-83.82%,-0.01,-1.84,(0.50),0
1750,2021/6/27,1786.65,1787.28,1780.58,1824.775,1847.473333,1842.83,0,0.00%,-4.68%,5.57%,63.612527,0.035213134,-0.032581436,-83.97%,0,-1.84,(0.49),0
1751,2021/6/28,1780.3,1785.02,1781.3,1819.1325,1843.485,1843.124167,-6.35,-0.36%,-5.68%,5.52%,63.44036145,0.03512793,-0.031714389,-102.96%,0,-2.03,(0.55),1
1752,2021/6/29,1755.45,1779.14,1779.535,1812.175,1838.668333,1842.920833,-24.85,-1.40%,-7.00%,5.46%,63.25700144,0.035040566,-0.032375786,-128.14%,0,-2.28,(0.61),1
1753,2021/6/30,1763.15,1774.44,1778.54,1805.9,1834.108333,1842.845833,7.7,0.44%,-6.59%,5.40%,63.03413032,0.034930413,-0.032532611,-122.02%,0,-2.22,(0.59),1
1754,2021/7/1,1781.5,1773.41,1779.185,1800.9225,1830.18,1843.076667,18.35,1.04%,-5.62%,5.34%,62.7519077,0.034785319,-0.031018807,-105.27%,0,-2.05,(0.55),1
1755,2021/7/2,1786.15,1773.31,1780.295,1796.1775,1826.293333,1843.385,4.65,0.26%,-5.37%,5.28%,62.45485616,0.034631414,-0.029011404,-101.70%,0.01,-2.02,(0.54),1
1756,2021/7/3,1786.15,1774.48,1779.75,1791.4325,1823.613333,1843.191667,0,0.00%,-8.08%,5.23%,62.15133048,0.034473822,-0.026942846,-154.39%,0,-2.54,(0.68),0
1757,2021/7/4,1786.15,1780.62,1779.88,1787.46,1820.131667,1843.256667,0,0.00%,-7.95%,5.16%,61.27606794,0.034004701,-0.021708136,-153.98%,-0.01,-2.54,(0.68),0
1758,2021/7/5,1791.35,1786.26,1780.35,1783.7725,1816.823333,1842.893333,5.2,0.29%,-7.28%,5.09%,60.40642413,0.03353742,-0.016822402,-143.10%,-0.01,-2.43,(0.65),1
1759,2021/7/6,1809.85,1791.93,1782.67,1781.2275,1814.131667,1842.448333,18.5,1.03%,-5.74%,5.00%,59.61875913,0.033112513,-0.012238178,-114.73%,0,-2.15,(0.57),1
1760,2021/7/7,1804.65,1795.63,1784.47,1782.525,1811.34,1841.916667,-5.2,-0.29%,-3.13%,4.93%,58.94950299,0.032752408,-0.008673137,-63.40%,0,-1.63,(0.44),1
1761,2021/7/8,1807.7,1799.94,1787.21,1784.255,1808.491667,1841.435833,3.05,0.17%,-2.96%,4.89%,58.76503952,0.032655453,-0.004728618,-60.54%,0,-1.61,(0.43),1
1762,2021/7/9,1806,1803.91,1792.265,1785.9,1805.538333,1840.861667,-1.7,-0.09%,-3.05%,4.86%,58.57718694,0.032556752,-0.000901855,-62.86%,0,-1.63,(0.44),1
1763,2021/7/10,1806,1806.84,1796.55,1787.545,1802.783333,1840.476667,0,0.00%,-2.23%,4.82%,58.38703742,0.032456739,0.002250224,-46.31%,0,-1.46,(0.39),0
1764,2021/7/11,1806,1806.07,1799,1789.0925,1800.281667,1840.065,0,0.00%,-1.91%,4.79%,58.27834655,0.032400424,0.003215238,-39.93%,0,-1.4,(0.37),0
1765,2021/7/12,1792.4,1803.62,1799.625,1789.96,1797.326667,1839.575,-13.6,-0.75%,-3.57%,4.77%,58.19368025,0.032358208,0.003501497,-74.99%,0,-1.75,(0.47),1
1766,2021/7/13,1813.85,1804.85,1802.395,1791.0725,1795.086667,1839.170833,21.45,1.20%,-1.51%,4.74%,58.03087871,0.032272144,0.00543892,-31.98%,0,-1.32,(0.35),1
1767,2021/7/14,1823.2,1808.29,1806.1,1792.99,1793.673333,1838.9225,9.35,0.52%,-0.86%,4.72%,57.97017586,0.032240224,0.008149013,-18.21%,0,-1.18,(0.31),1
1768,2021/7/15,1823.75,1811.84,1809.34,1794.845,1792.295,1838.683333,0.55,0.03%,-0.83%,4.70%,57.92168854,0.032214767,0.010905013,-17.64%,0,-1.18,(0.31),1
1769,2021/7/16,1824.3,1815.5,1810.785,1796.7275,1791.08,1838.193333,0.55,0.03%,-0.80%,4.69%,57.87440949,0.032189926,0.013634232,-17.06%,0,-1.17,(0.31),1
1770,2021/7/17,1824.3,1821.88,1812.75,1798.61,1792.6,1837.485833,0,0.00%,-0.48%,4.69%,57.82697771,0.032164997,0.016333817,-10.19%,-0.01,-1.1,(0.29),0
1771,2021/7/18,1824.3,1823.97,1814.41,1800.81,1794.306667,1836.416667,0,0.00%,-0.57%,4.69%,57.80116007,0.032151501,0.016531919,-12.09%,0,-1.12,(0.30),0
1772,2021/7/19,1814.9,1822.31,1815.3,1803.7825,1795.7,1835.36,-9.4,-0.52%,-2.25%,4.69%,57.74988707,0.032124935,0.014818734,-47.91%,0,-1.48,(0.39),1
1773,2021/7/20,1823.05,1822.17,1817.005,1806.7775,1797.365,1834.479167,8.15,0.45%,-2.10%,4.69%,57.61411105,0.032052711,0.013800758,-44.72%,0,-1.45,(0.38),1
1774,2021/7/21,1802.15,1817.74,1816.62,1807.81,1798.268333,1833.25,-20.9,-1.15%,-2.73%,4.69%,57.4136416,0.03194707,0.01082801,-58.21%,0,-1.58,(0.42),1
1775,2021/7/22,1799.45,1812.77,1817.325,1808.475,1799.081667,1831.975833,-2.7,-0.15%,-2.87%,4.69%,57.26447095,0.031869283,0.007608511,-61.33%,0,-1.61,(0.43),1
1776,2021/7/23,1799.6,1807.83,1815.9,1809.1475,1799.348333,1830.633333,0.15,0.01%,-2.87%,4.69%,57.11343826,0.03179042,0.004713744,-61.12%,0,-1.61,(0.43),1
1777,2021/7/24,1799.6,1804.77,1813.54,1809.82,1799.84,1829.176667,0,0.00%,-3.08%,4.69%,56.96049417,0.031710466,0.002739132,-65.72%,0,-1.66,(0.44),0
1778,2021/7/25,1799.6,1800.08,1811.125,1810.2325,1800.271667,1827.5075,0,0.00%,-3.07%,4.69%,56.7818803,0.031616597,-0.000106465,-65.40%,0.01,-1.65,(0.44),0
1779,2021/7/26,1800.2,1799.69,1808.715,1809.75,1800.723333,1825.986667,0.6,0.03%,-2.32%,4.70%,56.6026756,0.031522284,-0.000573843,-49.41%,0,-1.49,(0.40),1
1780,2021/7/27,1800.35,1799.87,1806.32,1809.535,1801.18,1824.326667,0.15,0.01%,-2.88%,4.70%,56.49369747,0.031465723,-0.000727301,-61.20%,0,-1.61,(0.43),1
1781,2021/7/28,1796.6,1799.27,1803.55,1808.98,1801.723333,1822.604167,-3.75,-0.21%,-3.61%,4.70%,56.32646517,0.031378091,-0.001361659,-76.64%,0,-1.77,(0.47),1
1782,2021/7/29,1829.3,1805.21,1804.99,1810.145,1804.185,1821.426667,32.7,1.82%,-1.85%,4.71%,56.15172837,0.031284072,0.000568124,-39.29%,0,-1.39,(0.37),1
1783,2021/7/30,1825.75,1810.44,1805.26,1811.1325,1806.271667,1820.19,-3.55,-0.19%,-2.04%,4.72%,55.96429367,0.031183298,0.0023077,-43.28%,0,-1.43,(0.38),1
1784,2021/7/31,1825.75,1815.55,1807.62,1812.12,1807.746667,1818.963333,0,0.00%,-2.00%,4.72%,55.77543676,0.031081707,0.004316608,-42.28%,0,-1.42,(0.38),0
1785,2021/8/1,1825.75,1820.63,1810.25,1813.7875,1809.066667,1817.68,0,0.00%,-0.40%,4.73%,55.59098122,0.030982465,0.006391878,-8.48%,0,-1.08,(0.29),0
1786,2021/8/2,1811.45,1823.6,1811.435,1813.6675,1809.91,1816.761667,-14.3,-0.78%,-1.31%,4.71%,55.53056739,0.030950858,0.007563912,-27.74%,-0.01,-1.28,(0.34),1
1787,2021/8/3,1812.65,1820.27,1812.74,1813.14,1810.793333,1815.4625,1.2,0.07%,1.50%,4.73%,55.46256328,0.030915125,0.005233434,31.68%,0.01,-0.68,(0.18),1
1788,2021/8/4,1829.1,1820.94,1815.69,1813.4075,1812.051667,1814.4375,16.45,0.91%,1.45%,4.72%,55.51999972,0.030943024,0.004905121,30.71%,0,-0.69,(0.18),1
1789,2021/8/5,1800.75,1815.94,1815.745,1812.23,1811.748333,1812.94,-28.35,-1.55%,-0.12%,4.71%,55.51833792,0.030942308,0.002313603,-2.59%,0,-1.03,(0.28),1
1790,2021/8/6,1762.9,1803.37,1812,1809.16,1810.356667,1810.848333,-37.85,-2.10%,-2.22%,4.69%,55.56302848,0.030971035,-0.003859276,-47.37%,0,-1.47,(0.40),1
