index,date,value,ma5,ma10,ma20,ma30,ma60,Profit,Profit rate,Standard Dev,Coefficient of Variation,Bias(5:30),Danger
1605,2021/2/2,33522.9,33118.23,32775.52,34299.73,34943.84,28688.26,386.44,1.17%,5895.682276,0.778123056,0.052244115,
1606,2021/2/3,35529.66,33738.98,32827.57,34275.29,34988.08,28922.73,2006.76,5.99%,5934.927247,0.781508532,0.03570073,
1607,2021/2/4,37676.25,34164.28,33170.56,34182.11,35072.38,29203.72,2146.59,6.04%,5980.290448,0.7855468,0.025892169,
1608,2021/2/5,37002.09,34836.67,33710.5,34108,35260.42,29512.4,-674.16,-1.79%,6023.132161,0.789280608,0.012017724,
1609,2021/2/6,38278.61,35373.47,34186.39,34116.68,35358.93,29806.15,1276.52,3.45%,6069.482726,0.793375411,-0.000411212,
1610,2021/2/7,39323.26,36401.9,34760.07,34227.35,35406.21,30124.43,1044.65,2.73%,6118.666119,0.797754268,-0.028121903,
1611,2021/2/8,38928.1,37561.97,35650.48,34403.86,35400.78,30474.5,-395.16,-1.00%,6166.084807,0.801909348,-0.06104922,
1612,2021/2/9,46364.3,38241.66,36202.97,34518.65,35342.71,30814.07,7436.2,19.10%,6238.89178,0.808855791,-0.082023987,
1613,2021/2/10,46589.58,39979.27,37407.97,35035.86,35546.83,31282.68,225.28,0.49%,6311.53603,0.815726566,-0.124692975,
1614,2021/2/11,44878.17,41896.77,38635.12,35588.39,35825.15,31758.68,-1711.41,-3.67%,6376.86729,0.821727823,-0.169479262,
1615,2021/2/12,48013.38,43216.68,39809.29,36292.4,36136.25,32193.26,3135.21,6.99%,6453.008517,0.8288789,-0.195937044,
1616,2021/2/13,47471.4,44954.71,41258.34,37042.96,36602.97,32674.08,-541.98,-1.13%,6526.023727,0.83562327,-0.228171102,
1617,2021/2/14,47185.19,46663.37,42452.51,37811.54,36938.91,33143.99,-286.21,-0.60%,6596.992211,0.842086405,-0.263257903,
1618,2021/2/15,48720.37,46827.54,43403.41,38556.96,37206.47,33606.41,1535.18,3.25%,6672.730347,0.84901726,-0.258585939,
1619,2021/2/16,47951.85,47253.7,44575.24,39380.81,37602.87,34062.1,-768.52,-1.58%,6744.58747,0.855466344,-0.25665142,
1620,2021/2/17,49160.1,47868.44,45542.56,40151.31,37999.09,34480.5,1208.25,2.52%,6819.953944,0.862240857,-0.259725957,
1621,2021/2/18,52118.23,48097.78,46526.24,41088.36,38444.66,34913.99,2958.13,6.02%,6905.598383,0.870070626,-0.251091309,
1622,2021/2/19,51608.15,49027.15,47845.26,42024.11,38960.85,35384.8,-510.08,-0.98%,6988.009814,0.877479182,-0.25836962,
1623,2021/2/20,55916.5,49911.74,48369.64,42888.81,39480.45,35853.42,4308.35,8.35%,7086.414371,0.886548664,-0.26421406,
1624,2021/2/21,56001.2,51350.97,49302.33,43968.73,40159.71,36406.27,84.7,0.15%,7183.579062,0.895395082,-0.278668845,
1625,2021/2/22,57487.86,52960.84,50414.64,45111.96,40999.82,36942.54,1486.66,2.65%,7285.323467,0.904646694,-0.291733476,
1626,2021/2/23,54123.4,54626.39,51362.08,46310.21,41816,37513.12,-3364.46,-5.85%,7372.044393,0.912207743,-0.306351397,
1627,2021/2/24,48880.43,55027.42,52027.29,47239.9,42550.12,38019.92,-5242.97,-9.69%,7438.78204,0.91762025,-0.293237716,
1628,2021/2/25,50624.84,54481.88,52196.81,47800.11,43103.57,38423.03,1744.41,3.57%,7510.6983,0.923518119,-0.263976047,
1629,2021/2/26,46800.42,53423.55,52387.26,48481.25,43716.29,38826.06,-3824.42,-7.55%,7569.195096,0.928003983,-0.222051322,
1630,2021/2/27,46340.31,51583.39,52272.11,48907.34,44191.58,39168.62,-460.11,-0.98%,7625.678633,0.932253179,-0.167267384,
1631,2021/2/28,46155.87,49353.88,51990.13,49258.19,44722.28,39490.35,-184.44,-0.40%,7681.047428,0.936358406,-0.103563593,
1632,2021/3/1,45113.92,47760.37,51393.9,49619.58,45147.37,39803.34,-1041.95,-2.26%,7732.796875,0.940076611,-0.057877126,
1633,2021/3/2,49618.43,47007.07,50744.47,49557.06,45507.36,40074.3,4504.51,9.98%,7797.914923,0.945082511,-0.032955329,
1634,2021/3/3,48356.04,46805.79,50114.67,49708.5,46017.37,40418.23,-1262.39,-2.54%,7858.334551,0.949582219,-0.017133096,
1635,2021/3/4,50477.7,47116.91,49350.15,49882.39,46524.69,40734.26,2121.66,4.39%,7924.875568,0.954647128,-0.012729155,
1636,2021/3/5,48448.91,47944.39,48649.14,50005.61,47089.85,41038.97,-2028.79,-4.02%,7984.316352,0.958974352,-0.01814701,
1637,2021/3/6,48861.38,48403,48081.69,50054.49,47520.5,41296.44,412.47,0.85%,8044.433202,0.963331524,-0.018570933,
1638,2021/3/7,48881.59,49152.49,48079.78,50138.3,47893.33,41576.88,20.21,0.04%,8104.017752,0.967601457,-0.026290926,
1639,2021/3/8,51169.7,49005.12,47905.46,50146.36,48289.32,41824.13,2288.11,4.68%,8170.131997,0.972465557,-0.014823153,
1640,2021/3/9,52299.33,49567.86,48342.39,50307.25,48719.02,42062.61,1129.63,2.21%,8239.172415,0.97757059,-0.017423175,
1641,2021/3/10,54881.52,49932.18,48938.29,50464.21,49151.56,42276.17,2582.19,4.94%,8316.009588,0.983386354,-0.015881897,
1642,2021/3/11,55997.23,51218.7,49810.85,50602.38,49683.34,42513.02,1115.71,2.03%,8395.75446,0.98943086,-0.030902914,
1643,2021/3/12,57764,52645.87,50899.18,50821.83,50004.43,42775.63,1766.77,3.16%,8480.685873,0.995921846,-0.05282412,
1644,2021/3/13,57253.28,54422.36,51713.74,50914.2,50376.91,43101.03,-510.72,-0.88%,8562.793543,1.002077535,-0.080303655,
1645,2021/3/14,61258.73,55639.07,52603.46,50976.81,50789.42,43462.84,4005.45,7.00%,8658.177382,1.009456745,-0.095485438,
1646,2021/3/15,59133.47,57430.95,53681.57,51165.35,51230.93,43916.95,-2125.26,-3.47%,8744.681813,1.015906516,-0.121021032,
1647,2021/3/16,55754.72,58281.34,54750.02,51415.85,51619.67,44279.29,-3378.75,-5.71%,8818.789498,1.021122136,-0.129052937,
1648,2021/3/17,56872.38,58232.84,55439.36,51759.57,51905.32,44555.89,1117.66,2.00%,8895.730098,1.026554067,-0.121905038,
1649,2021/3/18,58913,58054.52,56238.44,52071.95,52177.05,44889.96,2040.62,3.59%,8978.602773,1.032489051,-0.112644736,
1650,2021/3/19,57665.9,58386.46,57012.77,52677.58,52542.42,45270.75,-1247.1,-2.12%,9056.383349,1.03789332,-0.111225178,
1651,2021/3/20,58075.1,57667.89,57549.42,53243.86,52825.95,45635.3,409.2,0.71%,9134.644379,1.043290611,-0.091658361,
1652,2021/3/21,58085.8,57456.22,57868.78,53839.82,53024.51,45992.68,10.7,0.02%,9212.085035,1.04856136,-0.083578519,
1653,2021/3/22,57411.17,57922.44,58077.64,54488.41,53240.43,46360.44,-674.63,-1.16%,9286.542939,1.05351112,-0.087940875,
1654,2021/3/23,54204.96,58030.19,58042.36,54878.05,53290.25,46724.98,-3206.21,-5.58%,9350.502137,1.05747679,-0.088945726,
1655,2021/3/24,54477.46,57088.59,57737.52,55170.49,53230.38,47115.1,272.5,0.50%,9414.665386,1.061425213,-0.072481354,
1656,2021/3/25,52508.23,56450.9,57059.4,55370.48,53130.03,47473.02,-1969.23,-3.61%,9472.644318,1.064800314,-0.062504576,
1657,2021/3/26,51415.92,55337.52,56396.87,55573.45,53076.19,47813.16,-1092.31,-2.08%,9527.152796,1.067849184,-0.042605357,
1658,2021/3/27,55074.47,54003.55,55962.99,55701.17,53160.71,48132.14,3658.55,7.12%,9591.407692,1.071709431,-0.015854566,
1659,2021/3/28,55863.93,53536.21,55783.2,56010.82,53309.03,48512.66,789.46,1.43%,9657.368079,1.07568276,-0.004261567,
1660,2021/3/29,55783.71,53868,55478.29,56245.53,53611.15,48901.36,-80.22,-0.14%,9722.487817,1.079547679,-0.004790981,
1661,2021/3/30,57627.67,54129.25,55290.07,56419.75,53925.93,49324.11,1843.96,3.31%,9792.418325,1.08379196,-0.003770357,
1662,2021/3/31,58730.13,55153.14,55245.33,56557.06,54308.32,49727.85,1102.46,1.91%,9864.984178,1.088224212,-0.015555996,
1663,2021/4/1,58735.25,56615.98,55309.76,56693.7,54762.2,50134.78,5.12,0.01%,9936.859528,1.092555364,-0.033851452,
1664,2021/4/2,58736.92,57348.14,55442.17,56742.26,55066.09,50541.73,1.67,0.00%,10008.0494,1.096787246,-0.04144202,
1665,2021/4/3,59031.32,57922.74,55895.37,56816.45,55412.12,50968.41,294.4,0.50%,10079.43573,1.100996076,-0.045308138,
1666,2021/4/4,57076.49,58572.26,56350.75,56705.08,55697.24,51393.55,-1954.83,-3.31%,10144.49944,1.104634429,-0.051618716,
1667,2021/4/5,58206.55,58462.02,56807.58,56602.23,55984.83,51752.66,1130.06,1.98%,10212.20379,1.108459346,-0.044247522,
1668,2021/4/6,59054.1,58357.31,57486.64,56724.82,56296.33,52094.83,847.55,1.46%,10281.73758,1.112400995,-0.036609491,
1669,2021/4/7,58020.46,58421.08,57884.61,56833.9,56635.41,52462.37,-1033.64,-1.75%,10347.68947,1.116009769,-0.031529215,
1670,2021/4/8,55947.27,58277.78,58100.26,56789.28,56863.77,52791.4,-2073.19,-3.57%,10407.38081,1.11907627,-0.024866624,
1671,2021/4/9,58048.59,57660.97,58116.62,56703.35,56985.37,53068.46,2101.32,3.76%,10472.30885,1.122538587,-0.011855675,
1672,2021/4/10,58102.58,57855.39,58158.71,56702.02,57090.94,53387.14,53.99,0.09%,10536.82859,1.12593601,-0.013390041,
1673,2021/4/11,59774,57834.6,58095.95,56702.86,57161.12,53582.78,1671.42,2.88%,10605.46522,1.129634926,-0.011782134,
1674,2021/4/12,59964.87,57978.58,58199.83,56821,57228.12,53802.52,190.87,0.32%,10674.03311,1.133293504,-0.013113483,
1675,2021/4/13,59834.74,58367.46,58322.62,57109,57318.5,54053.96,-130.13,-0.22%,10741.6329,1.136839919,-0.018300549,
1676,2021/4/14,63554.44,59144.96,58402.96,57376.86,57271.04,54250.98,3719.7,6.22%,10819.35629,1.141169136,-0.032720202,
1677,2021/4/15,62969.12,60246.13,59050.76,57929.17,57418.4,54519.03,-585.32,-0.92%,10894.61752,1.145256795,-0.049247802,
1678,2021/4/16,63252.63,61219.43,59527.02,58506.83,57658.88,54782.1,283.51,0.45%,10970.00575,1.149314697,-0.06175198,
1679,2021/4/17,61455.98,61915.16,59946.87,58915.74,57871.56,55024.3,-1796.65,-2.84%,11039.58643,1.152872384,-0.069871972,
1680,2021/4/18,60087.09,62213.38,60290.42,59195.34,57956.33,55249.37,-1368.89,-2.23%,11104.81209,1.156056271,-0.073452719,
1681,2021/4/19,56251.48,62263.85,60704.4,59410.51,58037.03,55431.49,-3835.61,-6.38%,11159.58598,1.158414063,-0.072829709,
1682,2021/4/20,55703.14,60803.26,60524.69,59341.7,57976.24,55500.38,-548.34,-0.97%,11212.6135,1.160620659,-0.0487617,
1683,2021/4/21,56507.91,59350.06,60284.75,59190.35,57896.82,55568.63,804.77,1.44%,11267.2314,1.16292548,-0.025100515,
1684,2021/4/22,53808.8,58001.12,59958.14,59078.98,57866.71,55578.48,-2699.11,-4.78%,11315.02182,1.164710405,-0.002322752,
1685,2021/4/23,51731.71,56471.68,59342.53,58832.58,57853.51,55541.94,-2077.09,-3.86%,11357.82826,1.166125287,0.023884981,
1686,2021/4/24,51153.13,54800.61,58532.23,58467.6,57761.98,55446.01,-578.58,-1.12%,11399.11524,1.167421876,0.051268499,
1687,2021/4/25,50110.53,53780.94,57292.1,58171.43,57716.81,55396.5,-1042.6,-2.04%,11437.94664,1.168538312,0.068192785,
1688,2021/4/26,49075.58,52662.42,56006.24,57766.63,57673.3,55417.01,-1034.95,-2.07%,11474.427,1.169486111,0.086883879,
1689,2021/4/27,54056.64,51175.95,54588.54,57267.7,57473.34,55391.18,4981.06,10.15%,11521.38206,1.171146792,0.109570629,
1690,2021/4/28,55071.46,51225.52,53848.6,57069.51,57413.09,55512.12,1014.82,1.88%,11570.35091,1.172935135,0.107772809,
1691,2021/4/29,54884.1,51893.47,53347.04,57025.72,57389.35,55657.64,-187.36,-0.34%,11618.56469,1.174654373,0.095764807,
1692,2021/4/30,53584.15,52639.66,53210.3,56867.5,57297.9,55803.11,-1299.95,-2.37%,11663.54492,1.176133132,0.081298617,
1693,2021/5/1,57796.62,53334.39,52998.4,56641.57,57126.37,55944.28,4212.47,7.86%,11717.95479,1.178261538,0.066378802,
1694,2021/5/2,57857.5,55078.59,53127.27,56542.71,57095.08,56080.58,60.88,0.11%,11772.12768,1.180353817,0.035318104,
1695,2021/5/3,56610.46,55838.77,53532.14,56437.34,57065.77,56238.94,-1247.04,-2.16%,11822.98445,1.182193561,0.021501506,
1696,2021/5/4,57213.33,56146.57,54020.02,56276.12,56985.07,56341.15,602.87,1.06%,11874.90293,1.184090967,0.01471438,
1697,2021/5/5,53241.72,56612.41,54626.04,55959.07,56989.63,56487.23,-3971.61,-6.94%,11917.60751,1.185341218,0.006619099,
1698,2021/5/6,57473.23,56543.93,54939.16,55472.7,56824.14,56560.23,4231.51,7.95%,11969.48034,1.187204921,0.004931179,
1699,2021/5/7,56428.16,56479.25,55778.92,55183.73,56771.44,56703.43,-1045.07,-1.82%,12018.60836,1.188862989,0.005146778,
1700,2021/5/8,57380.27,56193.38,56016.07,54932.34,56718.37,56791.07,952.11,1.69%,12069.58655,1.19063268,0.009256084,
1701,2021/5/9,58928.81,56347.34,56246.95,54797,56766.13,56875.75,1548.54,2.70%,12123.82908,1.192610918,0.007377463,
1702,2021/5/10,58280.73,56690.44,56651.43,54930.86,56795.47,56943.21,-648.08,-1.10%,12176.18645,1.194441642,0.001849267,
1703,2021/5/11,55883.5,57698.24,57121.08,55059.74,56801.41,56981.26,-2397.23,-4.11%,12222.80103,1.195868915,-0.015788869,
1704,2021/5/12,56750,57380.29,56929.77,55028.52,56671.73,56949.92,866.5,1.55%,12271.03377,1.197390916,-0.012502883,
1705,2021/5/13,49007.09,57444.66,56819.02,55175.58,56564.57,56941.54,-7742.91,-13.64%,12303.25411,1.197879345,-0.015559033,
1706,2021/5/14,49702.27,55770.03,56058.68,55039.35,56203.64,56737.34,695.18,1.42%,12336.60045,1.198430691,0.007714981,
1707,2021/5/15,49922.52,53924.72,55307.58,54966.81,55741.9,56580.15,220.25,0.44%,12370.18667,1.198990976,0.032599893,
1708,2021/5/16,46736.58,52253.08,54975.66,54957.41,55307.02,56482.95,-3185.94,-6.38%,12397.8884,1.199199013,0.055217945,
1709,2021/5/17,46441.64,50423.69,53901.99,54840.46,54756.48,56314.02,-294.94,-0.63%,12424.95667,1.199367903,0.079128352,
1710,2021/5/18,43596.24,48362.02,52903.34,54459.71,54256,56106.17,-2845.4,-6.13%,12447.27177,1.199273196,0.108632778,
1711,2021/5/19,42912.19,47279.85,51524.94,53885.95,53706.31,55871.67,-684.05,-1.57%,12468.43787,1.19911704,0.11965931,
1712,2021/5/20,36964.27,45921.83,49923.28,53287.35,53261.67,55618.96,-5947.92,-13.86%,12481.30418,1.198566762,0.13780717,
1713,2021/5/21,40784.32,43330.18,47791.63,52456.36,52637.04,55266.93,3820.05,10.33%,12499.19594,1.198246001,0.176811994,
1714,2021/5/22,37280.35,42139.73,46281.71,51605.74,52112.92,54989.82,-3503.97,-8.59%,12512.34962,1.197709438,0.191376534,
1715,2021/5/23,37528.3,40307.47,44334.75,50576.88,51561.97,54707.74,247.95,0.67%,12525.76543,1.197185091,0.218271334,
1716,2021/5/24,34754.54,39093.89,43186.87,49622.78,51088.52,54425.25,-2773.76,-7.39%,12535.82466,1.196528559,0.234781317,
1717,2021/5/25,38728.59,37462.36,41692.1,48499.84,50541.9,54129.36,3974.05,11.43%,12550.68709,1.196069793,0.258786077,
1718,2021/5/26,38410.5,37815.22,40572.7,47774.18,50162.51,53917.9,-318.09,-0.82%,12565.07998,1.195591013,0.246145777,
1719,2021/5/27,39266.04,37340.46,39740.09,46821.04,49807,53640.17,855.54,2.23%,12580.53821,1.195160588,0.250296946,
1720,2021/5/28,38445.29,37737.59,39022.53,45962.94,49313.98,53363.54,-820.75,-2.09%,12594.86537,1.194680489,0.234748645,
1721,2021/5/29,35689.62,37920.99,38507.44,45016.19,48759.78,53074.56,-2755.67,-7.17%,12605.77392,1.194061195,0.222289559,
1722,2021/5/30,34647.67,38108.01,37785.18,43854.23,48119.96,52708.93,-1041.95,-2.92%,12615.46449,1.193398579,0.208062309,
1723,2021/5/31,35684.59,37291.82,37553.52,42672.58,47488.75,52307.56,1036.92,2.99%,12626.29191,1.192779168,0.214723066,
1724,2021/6/1,37310.54,36746.64,37043.55,41662.63,46751.68,51923.38,1625.95,4.56%,12639.01222,1.192235915,0.21400386,
1725,2021/6/2,36662.64,36355.54,37046.57,40690.66,46066.78,51566.27,-647.9,-1.74%,12650.90365,1.191660323,0.210807875,
1726,2021/6/3,37585.24,35999.01,36960,40073.43,45401.85,51193.46,922.6,2.52%,12663.86981,1.191129563,0.207102574,
1727,2021/6/4,39188.59,36378.14,37243.07,39467.58,44747.58,50868.61,1603.35,4.27%,12678.81869,1.190684834,0.187036707,
1728,2021/6/5,36885.51,37286.32,37289.07,38930.89,44279.14,50551.64,-2303.08,-5.88%,12690.8385,1.190117614,0.157925831,
1729,2021/6/6,35530.38,37526.5,37136.57,38438.33,43592.89,50182.16,-1355.13,-3.67%,12701.24059,1.189489723,0.139160079,
1730,2021/6/7,35816.17,37170.47,36763.01,37892.77,42896.29,49807.33,285.79,0.80%,12711.93039,1.188873918,0.133480541,
1731,2021/6/8,33514.87,37001.18,36500.1,37503.77,42177.49,49471.81,-2301.3,-6.43%,12720.07988,1.188171833,0.122726838,
1732,2021/6/9,33450.19,36187.1,36282.62,37033.9,41330.36,49062.92,-64.68,-0.19%,12728.13439,1.187468433,0.124442662,
1733,2021/6/10,37338.36,35039.42,36162.87,36858.2,40502.67,48652.04,3888.17,11.62%,12740.50212,1.186922341,0.134886169,
1734,2021/6/11,36704.57,35129.99,36328.25,36685.9,39884.5,48278.12,-633.79,-1.70%,12752.0726,1.18634591,0.11920696,
1735,2021/6/12,37313.18,35364.83,36267.65,36657.11,39216.32,47890.44,608.61,1.66%,12764.32261,1.185797491,0.098211408,
1736,2021/6/13,35494.9,35664.23,36332.71,36646.35,38826.53,47515.08,-1818.28,-4.87%,12774.42884,1.185168783,0.081446887,
1737,2021/6/14,39066.82,36060.24,36123.67,36683.37,38352.95,47047.43,3571.92,10.06%,12788.7569,1.184709107,0.059779235,
1738,2021/6/15,40525.8,37183.57,36111.5,36700.28,37991.09,46649.05,1458.98,3.73%,12804.93103,1.184331715,0.02125551,
1739,2021/6/16,40188.56,37821.05,36475.52,36806.05,37784.06,46270.27,-337.24,-0.83%,12820.59705,1.183931932,-0.000978984,
1740,2021/6/17,38324.87,38517.85,36941.34,36852.17,37575.63,45915.82,-1863.69,-4.64%,12833.83423,1.183428369,-0.025075295,
1741,2021/6/18,38068.04,38720.19,37192.21,36846.15,37399.92,45553.11,-256.83,-0.67%,12846.7095,1.18291098,-0.035301412,
1742,2021/6/19,35729.82,39234.82,37647.53,36965.07,37238.44,45250.06,-2338.22,-6.14%,12856.82312,1.182288934,-0.053610731,
1743,2021/6/20,35524.17,38567.42,37875.49,37019.18,37197.3,44917.17,-205.65,-0.58%,12866.67469,1.181659024,-0.036833856,
1744,2021/6/21,35592.35,37567.09,37694.07,37011.16,37021.96,44567.44,68.18,0.19%,12876.56677,1.181031985,-0.014724504,
1745,2021/6/22,31686.55,36647.85,37582.85,36925.25,36965.69,44263.83,-3905.8,-10.97%,12882.47913,1.180285634,0.008598243,
1746,2021/6/23,32447.59,35320.19,37020.19,36676.45,36770.97,43929.74,761.04,2.40%,12889.08557,1.179558875,0.039454494,
1747,2021/6/24,33674.66,34196.1,36715.46,36419.56,36694.07,43617.99,1227.07,3.78%,12896.87345,1.178867624,0.068075577,
1748,2021/6/25,34639.38,33785.06,36176.24,36143.87,36525.6,43344.05,964.72,2.86%,12905.62639,1.178208391,0.075030663,
1749,2021/6/26,31640.58,33608.11,35587.6,36031.56,36399.9,43103.45,-2998.8,-8.66%,12911.40666,1.177465375,0.076697738,
1750,2021/6/27,32160.91,32817.75,34732.8,35837.07,36145.72,42729.85,520.33,1.64%,12917.64827,1.176735579,0.092070928,
1751,2021/6/28,34644.45,32912.62,34116.4,35654.31,35936.24,42348.01,2483.54,7.72%,12926.32649,1.176078886,0.084138463,
1752,2021/6/29,34456.67,33352,33774.05,35710.79,35901.4,42010.68,-187.78,-0.54%,12934.77991,1.175416466,0.071011158,
1753,2021/6/30,35847.7,33508.4,33646.73,35761.11,35895.03,41691.89,1391.03,4.04%,12944.68303,1.174804298,0.066489149,
1754,2021/7/1,35047.36,33750.06,33679.08,35686.58,35900.47,41326.07,-800.34,-2.23%,12953.69234,1.174162939,0.059899216,
1755,2021/7/2,33536.88,34431.42,33624.58,35603.72,35825.03,40945.9,-1510.48,-4.31%,12961.12801,1.173473745,0.038900456,
1756,2021/7/3,33856.86,34706.61,33809.62,35414.9,35720.84,40561.34,319.98,0.95%,12968.85622,1.172794837,0.028393229,
1757,2021/7/4,34688.98,34549.09,33950.54,35333,35596.56,40172.07,832.12,2.46%,12977.40436,1.172143031,0.029426158,
1758,2021/7/5,35309.3,34595.56,34051.98,35114.11,35446.57,39862.86,620.32,1.79%,12986.57268,1.171513099,0.024008247,
1759,2021/7/6,33747.97,34487.88,34118.97,34853.28,35394.03,39493.46,-1561.33,-4.42%,12994.11005,1.17083302,0.025601775,
1760,2021/7/7,34211.01,34228,34329.71,34531.25,35334.62,39115.46,463.04,1.37%,13002.08424,1.170167679,0.031318294,
1761,2021/7/8,33839.04,34362.82,34534.72,34325.56,35281.11,38729.3,-371.97,-1.09%,13009.65968,1.169491823,0.026027809,
1762,2021/7/9,32877.41,34359.26,34454.18,34114.11,35291.92,38311.14,-961.63,-2.84%,13016.27821,1.16879039,0.026427012,
1763,2021/7/10,33818.52,33996.95,34296.25,33971.49,35272.82,37887.75,941.11,2.86%,13023.78359,1.168115624,0.036171477,
1764,2021/7/11,33515.57,33698.79,34093.33,33886.21,35155.5,37520,-302.95,-0.90%,13030.96705,1.167433048,0.041436191,
1765,2021/7/12,34227.64,33652.31,33940.15,33782.37,35049.2,37132.76,712.07,2.12%,13038.82802,1.166772047,0.039855118,
1766,2021/7/13,33158.25,33655.64,34009.23,33909.42,34946.35,36886.44,-1069.39,-3.12%,13045.61832,1.16608151,0.036934043,
1767,2021/7/14,32686.56,33519.48,33939.37,33944.96,34868.46,36610.7,-471.69,-1.42%,13051.94155,1.165380029,0.038687685,
1768,2021/7/15,32814.61,33481.31,33739.13,33895.55,34655.78,36323.44,128.05,0.39%,13058.36267,1.16468271,0.033889585,
1769,2021/7/16,31738.59,33280.53,33489.66,33804.31,34398.74,36091.4,-1076.02,-3.28%,13063.78232,1.163962158,0.032507295,
1770,2021/7/17,31421.25,32925.13,33288.72,33809.21,34117.08,35846.35,-317.34,-1.00%,13068.90439,1.163236516,0.034937046,
1771,2021/7/18,31520.66,32363.85,33009.74,33772.23,33886.96,35643.44,99.41,0.32%,13074.09553,1.162514018,0.044946788,
1772,2021/7/19,31783.49,32036.33,32777.91,33616.04,33668.71,35453.58,262.83,0.83%,13079.4999,1.161797965,0.048483592,
1773,2021/7/20,30815.94,31855.72,32668.51,33482.38,33537.17,35367.23,-967.55,-3.04%,13084.05077,1.161065186,0.050136908,
1774,2021/7/21,29790.24,31455.99,32368.26,33230.79,33380.22,35201.09,-1025.7,-3.33%,13087.74576,1.160318682,0.057645815,
1775,2021/7/22,32118.06,31066.32,31995.72,32967.94,33186.82,35076.26,2327.82,7.81%,13093.39581,1.159613308,0.063895848,
1776,2021/7/23,32297.89,31205.68,31784.76,32897,33201.2,34986.08,179.83,0.56%,13099.18808,1.158912959,0.060103852,
1777,2021/7/24,33581.63,31361.12,31698.73,32819.05,33196.21,34945.14,1283.74,3.97%,13106.15198,1.158245074,0.055280106,
1778,2021/7/25,34279.34,31720.75,31788.24,32763.68,33193.11,34859.36,697.71,2.08%,13113.76839,1.15759763,0.044357398,
1779,2021/7/26,35365.2,32413.43,31934.71,32712.18,33181.11,34790.51,1085.86,3.17%,13122.45076,1.156984895,0.023136055,
