,index,date,value,ma5,ma10,ma20,ma30,ma60,Profit,Profit rate,180 day profit,Standard Dev of 180-day-profit,Standard Dev,Coefficient of Variation,Bias(5:30),sharp ratio,credit_of_future_tendency,Risk_credit,Credit_to_SELL
1618,1618,2021/2/15,48720.37,47253.702,44575.236,39380.811,37602.86633,34062.09617,1535.18,0.0325,307.04%,88.04%,10714.85937,0.524200811,0.256651596,348.76%,0.06,2.49,0.7353804102451308
1619,1619,2021/2/16,47951.85,47868.438,45542.56,40151.3135,37999.088,34480.50267,-768.52,-0.0158,308.66%,88.80%,10888.24683,0.52755258,0.25972597,347.58%,0.04,2.48,0.6317468664609759
1620,1620,2021/2/17,49160.1,48097.782,46526.244,41088.36,38444.65767,34913.99117,1208.25,0.0252,314.30%,89.57%,11071.0069,0.531086884,0.251091437,350.88%,0.04,2.51,0.6771223897570867
1621,1621,2021/2/18,52118.23,49027.148,47845.257,42024.113,38960.85367,35384.79633,2958.13,0.0602,352.31%,90.80%,11290.49463,0.535898838,0.25836945,388.01%,0.04,2.88,0.7601390665896625
1622,1622,2021/2/19,51608.15,49911.74,48369.642,42888.8075,39480.45433,35853.4225,-510.08,-0.0098,341.72%,91.78%,11492.42111,0.539808837,0.264213922,372.32%,0.05,2.72,0.6815606832741801
1623,1623,2021/2/20,55916.5,51350.966,49302.334,43968.7275,40159.705,36406.27283,4308.35,0.0835,379.85%,93.28%,11752.89457,0.545778609,0.278668905,407.22%,0.06,3.07,0.877620197124021
1624,1624,2021/2/21,56001.2,52960.836,50414.637,45111.9645,40999.81567,36942.543,84.7,0.0015,376.04%,94.68%,12003.9354,0.551165194,0.291733515,397.16%,0.06,2.97,0.7775813415124138
1625,1625,2021/2/22,57487.86,54626.388,51362.085,46310.2125,41815.99833,37513.11783,1486.66,0.0265,407.06%,96.54%,12268.71116,0.556863375,0.306351401,421.67%,0.05,3.22,0.8316953063739789
1626,1626,2021/2/23,54123.4,55027.422,52027.285,47239.8995,42550.12033,38019.91567,-3364.46,-0.0585,371.98%,97.78%,12470.90221,0.560031836,0.293237753,380.42%,0.04,2.8,0.6455136463806799
1627,1627,2021/2/24,48880.43,54481.878,52196.809,47800.1085,43103.57333,38423.02983,-5242.97,-0.0969,332.49%,98.52%,12599.56043,0.560605744,0.263975902,337.48%,0.01,2.37,0.45795233311369543
1628,1628,2021/2/25,50624.84,53423.546,52387.256,48481.246,43716.29267,38826.057,1744.41,0.0357,338.89%,99.30%,12743.2351,0.56157001,0.222051156,341.26%,0.0,2.41,0.5582567013421634
1629,1629,2021/2/26,46800.42,51583.39,52272.113,48907.3365,44191.58,39168.621,-3824.42,-0.0755,307.61%,99.72%,12840.3815,0.561033953,0.167267384,308.47%,-0.03,2.08,0.23139070298198228
1630,1630,2021/2/27,46340.31,49353.88,51990.134,49258.189,44722.28467,39490.348,-460.11,-0.0098,295.81%,100.00%,12928.98352,0.560191341,0.103563478,295.80%,-0.03,1.96,0.21175595210303788
1631,1631,2021/2/28,46155.87,47760.374,51393.898,49619.5775,45147.37467,39803.33967,-184.44,-0.004,295.86%,100.30%,13013.4546,0.559239679,0.057877105,294.99%,-0.03,1.95,0.1437193040594743
1632,1632,2021/3/1,45113.92,47007.072,50744.475,49557.0585,45507.36333,40074.29517,-1041.95,-0.0226,278.37%,100.43%,13084.62211,0.557866945,0.032955297,277.18%,-0.02,1.77,0.08565629492090415
1633,1633,2021/3/2,49618.43,46805.79,50114.668,49708.501,46017.37433,40418.22633,4504.51,0.0998,335.35%,101.03%,13198.91194,0.557786993,0.017133,331.94%,-0.01,2.32,0.2843254859241461
1634,1634,2021/3/3,48356.04,47116.914,49350.152,49882.3945,46524.69367,40734.2645,-1262.39,-0.0254,374.66%,101.99%,13293.12474,0.55696233,0.012729161,367.36%,-0.01,2.67,0.12049011815228264
1635,1635,2021/3/4,50477.7,47944.392,48649.136,50005.6105,47089.85367,41038.9685,2121.66,0.0439,382.21%,102.92%,13399.10407,0.556215158,0.018146974,371.37%,0.0,2.71,0.24965064975982149
1636,1636,2021/3/5,48448.91,48403.0,48081.687,50054.486,47520.49533,41296.43733,-2028.79,-0.0402,376.88%,103.85%,13481.28539,0.55479395,0.018571033,362.90%,-0.01,2.63,0.10692672725297159
1637,1637,2021/3/6,48861.38,49152.492,48079.782,50138.2955,47893.333,41576.8765,412.47,0.0085,376.47%,104.72%,13561.99594,0.553247186,0.026290904,359.50%,-0.01,2.59,0.18619182184009136
1638,1638,2021/3/7,48881.59,49005.124,47905.457,50146.3565,48289.31633,41824.12517,20.21,0.0004,371.48%,105.50%,13639.63546,0.551612231,0.014823313,352.10%,-0.02,2.52,0.13173849341952393
1639,1639,2021/3/8,51169.7,49567.856,48342.385,50307.249,48719.01933,42062.61333,2288.11,0.0468,405.55%,106.66%,13737.27835,0.550542012,0.017423107,380.24%,-0.01,2.8,0.23783257127121152
1640,1640,2021/3/9,52299.33,49932.182,48938.287,50464.2105,49151.555,42276.16817,1129.63,0.0221,411.34%,108.20%,13841.06727,0.549569143,0.015882041,380.16%,-0.02,2.8,0.18043229950695627
1641,1641,2021/3/10,54881.52,51218.704,49810.852,50602.375,49683.33567,42513.02267,2582.19,0.0494,430.12%,109.85%,13969.62443,0.549292934,0.030903085,391.55%,-0.01,2.92,0.2708045035553484
1642,1642,2021/3/11,55997.23,52645.874,50899.183,50821.829,50004.43333,42775.63117,1115.71,0.0203,438.67%,111.62%,14106.45373,0.549227082,0.05282413,393.00%,0.01,2.93,0.3064687933478929
1643,1643,2021/3/12,57764.0,54422.356,51713.74,50914.204,50376.914,43101.02967,1766.77,0.0316,452.95%,113.51%,14258.95672,0.549565003,0.08030349,399.05%,0.03,2.99,0.41132507879322944
1644,1644,2021/3/13,57253.28,55639.072,52603.464,50976.808,50789.41767,43462.83533,-510.72,-0.0088,454.20%,115.39%,14399.26814,0.549496052,0.095485527,393.63%,0.04,2.94,0.3964260830781481
1645,1645,2021/3/14,61258.73,57430.952,53681.567,51165.3515,51230.92933,43916.9505,4005.45,0.07,473.87%,117.43%,14582.7491,0.55058604,0.121021085,403.54%,0.06,3.04,0.5957599287939973
1646,1646,2021/3/15,59133.47,58281.342,54750.023,51415.855,51619.665,44279.2895,-2125.26,-0.0347,448.26%,119.07%,14734.05808,0.550731871,0.129053085,376.46%,0.06,2.76,0.4448488100750012
1647,1647,2021/3/16,55754.72,58232.84,55439.357,51759.5695,51905.316,44555.89367,-3378.75,-0.0571,409.25%,120.12%,14841.4555,0.549641922,0.121905124,340.71%,0.04,2.41,0.3411128708830374
1648,1648,2021/3/17,56872.38,58054.516,56238.436,52071.9465,52177.04967,44889.958,1117.66,0.02,419.67%,121.24%,14956.93994,0.548762379,0.112644666,346.15%,0.04,2.46,0.43762036192653325
1649,1649,2021/3/18,58913.0,58386.46,57012.766,52677.5755,52542.42133,45270.75467,2040.62,0.0359,438.91%,122.55%,15089.95304,0.548311033,0.111225149,358.16%,0.03,2.58,0.44476239733980844
1650,1650,2021/3/19,57665.9,57667.894,57549.423,53243.855,52825.948,45635.30283,-1247.1,-0.0212,420.38%,123.65%,15203.29558,0.547294758,0.091658478,339.98%,0.03,2.4,0.3212202810739592
1651,1651,2021/3/20,58075.1,57456.22,57868.781,53839.8165,53024.51033,45992.682,409.2,0.0071,431.84%,124.76%,15316.76945,0.546273945,0.083578512,346.13%,0.02,2.46,0.3313647099411957
1652,1652,2021/3/21,58085.8,57922.436,58077.638,54488.4105,53240.432,46360.44317,10.7,0.0002,456.89%,126.07%,15424.15106,0.545038221,0.087940759,362.42%,0.01,2.62,0.31819235475449764
1653,1653,2021/3/22,57411.17,58030.194,58042.355,54878.0475,53290.25433,46724.97967,-674.63,-0.0116,445.10%,127.16%,15516.29378,0.543310961,0.088945713,350.04%,-0.01,2.5,0.2563067303781537
1654,1654,2021/3/23,54204.96,57088.586,57737.523,55170.4935,53230.37967,47115.09767,-3206.21,-0.0558,429.63%,128.03%,15573.55658,0.540747408,0.072481285,335.56%,-0.02,2.36,0.13850365650340718
1655,1655,2021/3/24,54477.46,56450.898,57059.396,55370.4815,53130.033,47473.01567,272.5,0.005,407.60%,128.69%,15627.35754,0.538048881,0.062504478,316.74%,-0.02,2.17,0.19683974350686811
1656,1656,2021/3/25,52508.23,55337.524,56396.872,55573.4475,53076.194,47813.15717,-1969.23,-0.0361,391.06%,129.22%,15663.65433,0.535046764,0.042605353,302.63%,-0.02,2.03,0.09767928458362579
1657,1657,2021/3/26,51415.92,54003.548,55962.992,55701.1745,53160.71033,48132.14183,-1092.31,-0.0208,379.07%,129.68%,15687.57454,0.531776978,0.015854522,292.31%,-0.02,1.92,0.06860502400381818
1658,1658,2021/3/27,55074.47,53536.208,55783.201,56010.8185,53309.03133,48512.662,3658.55,0.0712,411.17%,130.32%,15738.72324,0.529116789,0.004261504,315.51%,-0.01,2.16,0.21330001467484316
1659,1659,2021/3/28,55863.93,53868.002,55478.294,56245.53,53611.14833,48901.36417,789.46,0.0143,422.47%,131.03%,15793.22408,0.526539316,0.00479105,322.42%,0.0,2.22,0.1572219397264391
1660,1660,2021/3/29,55783.71,54129.252,55290.075,56419.749,53925.92833,49324.1065,-80.22,-0.0014,414.57%,131.60%,15842.34817,0.52382636,0.003770425,315.03%,-0.01,2.15,0.10932926706581703
1661,1661,2021/3/30,57627.67,55153.14,55245.332,56557.0565,54308.32167,49727.84817,1843.96,0.0331,434.68%,132.31%,15905.22903,0.521448696,0.015555965,328.54%,0.0,2.29,0.20567970893001036
1662,1662,2021/3/31,58730.13,56615.982,55309.765,56693.7015,54762.19533,50134.77933,1102.46,0.0191,453.05%,133.17%,15973.70009,0.519184056,0.033851577,340.21%,0.0,2.4,0.22259012191031732
1663,1663,2021/4/1,58735.25,57348.138,55442.173,56742.264,55066.08933,50541.73183,5.12,0.0001,455.41%,133.98%,16036.44031,0.516758339,0.041441996,339.90%,0.0,2.4,0.20831375630457782
1664,1664,2021/4/2,58736.92,57922.736,55895.369,56816.446,55412.11867,50968.40617,1.67,0.0,456.65%,134.78%,16094.24759,0.514212057,0.045308091,338.82%,0.0,2.39,0.2139926960168158
1665,1665,2021/4/3,59031.32,58572.258,56350.755,56705.0755,55697.23933,51393.5465,294.4,0.005,453.07%,135.41%,16150.04801,0.511616676,0.051618692,334.58%,0.01,2.35,0.24913076066469184
1666,1666,2021/4/4,57076.49,58462.022,56807.581,56602.2265,55984.82533,51752.66033,-1954.83,-0.0331,429.05%,135.81%,16184.61842,0.508581364,0.044247645,315.91%,0.0,2.16,0.15209635265780044
1667,1667,2021/4/5,58206.55,58357.306,57486.644,56724.818,56296.331,52094.832,1130.06,0.0198,448.92%,136.35%,16225.73742,0.505710305,0.036609402,329.24%,0.01,2.29,0.24169963679565343
1668,1668,2021/4/6,59054.1,58421.076,57884.607,56833.904,56635.41467,52462.3655,847.55,0.0146,453.42%,136.89%,16268.73908,0.502855286,0.031529059,331.23%,0.01,2.31,0.2271031998581551
1669,1669,2021/4/7,58020.46,58277.784,58100.26,56789.277,56863.77333,52791.39633,-1033.64,-0.0175,431.16%,137.25%,16298.6541,0.499739107,0.024866634,314.14%,0.0,2.14,0.14088245420274306
1670,1670,2021/4/8,55947.27,57660.974,58116.616,56703.3455,56985.37133,53068.46317,-2073.19,-0.0357,405.71%,137.40%,16309.28194,0.496279818,0.011855721,295.26%,0.0,1.95,0.08257584820836926
1671,1671,2021/4/9,58048.59,57855.394,58158.708,56702.02,57090.94033,53387.138,2101.32,0.0376,413.58%,137.60%,16334.1409,0.493140903,0.013390105,300.57%,0.01,2.01,0.2121204862661584
1672,1672,2021/4/10,58102.58,57834.6,58095.953,56702.859,57161.11867,53582.776,53.99,0.0009,410.72%,137.78%,16357.08845,0.490008589,0.011782158,298.11%,0.0,1.98,0.13591035478126817
1673,1673,2021/4/11,59774.0,57978.58,58199.828,56821.0005,57228.11867,53802.51633,1671.42,0.0288,417.97%,137.98%,16390.73486,0.487114668,0.013113507,302.91%,0.01,2.03,0.20039193113399356
1674,1674,2021/4/12,59964.87,58367.462,58322.623,57108.996,57318.505,54053.96133,190.87,0.0032,424.71%,138.27%,16422.86014,0.484219363,0.018300495,307.15%,0.01,2.07,0.1751365739161714
1675,1675,2021/4/13,59834.74,59144.956,58402.965,57376.86,57271.03867,54250.984,-130.13,-0.0022,423.43%,138.43%,16448.59587,0.481183886,0.032720156,305.87%,0.02,2.06,0.21075234051552716
1676,1676,2021/4/14,63554.44,60246.126,59050.76,57929.1705,57418.40433,54519.03467,3719.7,0.0622,452.47%,138.82%,16503.91912,0.478769005,0.049247653,325.95%,0.02,2.26,0.3407390778990222
1677,1677,2021/4/15,62969.12,61219.434,59527.017,58506.8305,57658.88433,54782.10017,-585.32,-0.0092,455.89%,139.16%,16549.0426,0.476150478,0.061751969,327.59%,0.02,2.28,0.26172666556207763
1678,1678,2021/4/16,63252.63,61915.16,59946.87,58915.7385,57871.55933,55024.3045,283.51,0.0045,456.48%,139.49%,16590.43468,0.473433645,0.069871984,327.26%,0.02,2.27,0.29394741915836287
1679,1679,2021/4/17,61455.98,62213.382,60290.422,59195.341,57956.32533,55249.37333,-1796.65,-0.0284,434.02%,139.64%,16610.94055,0.470304754,0.07345284,310.81%,0.02,2.11,0.24408919902063977
1680,1680,2021/4/18,60087.09,62263.852,60704.404,59410.51,58037.03167,55431.48983,-1368.89,-0.0223,411.02%,139.61%,16616.49658,0.466914001,0.072829713,294.40%,0.01,1.94,0.22184121576349822
1681,1681,2021/4/19,56251.48,60803.26,60524.693,59341.7005,57976.24433,55500.37733,-3835.61,-0.0638,371.69%,139.31%,16591.23924,0.463006123,0.048761621,266.81%,0.0,1.67,0.08770340861447382
1682,1682,2021/4/20,55703.14,59350.064,60284.749,59190.351,57896.82233,55568.62717,-548.34,-0.0097,334.11%,138.79%,16560.00773,0.459036216,0.025100543,240.73%,-0.01,1.41,0.08989372033194368
1683,1683,2021/4/21,56507.91,58001.12,59958.14,59078.984,57866.71367,55578.484,804.77,0.0144,335.00%,138.33%,16537.74894,0.45537327,0.002322688,242.17%,-0.02,1.42,0.06685912753129317
1684,1684,2021/4/22,53808.8,56471.684,59342.533,58832.578,57853.50833,55541.944,-2699.11,-0.0478,315.69%,137.81%,16496.3767,0.451430822,-0.023884884,229.08%,-0.03,1.29,-0.09192781080355283
1685,1685,2021/4/23,51731.71,54800.608,58532.23,58467.5975,57761.98333,55446.00817,-2077.09,-0.0386,294.04%,137.19%,16440.27393,0.447272627,-0.051268588,214.33%,-0.03,1.14,-0.13299451521740518
1686,1686,2021/4/24,51153.13,53780.938,57292.099,58171.4295,57716.81333,55396.50367,-578.58,-0.0112,292.38%,136.56%,16379.83629,0.443095875,-0.068192873,214.10%,-0.02,1.14,-0.10235535850889886
1687,1687,2021/4/25,50110.53,52662.416,56006.24,57766.6285,57673.30033,55417.00533,-1042.6,-0.0204,283.21%,135.90%,16310.97033,0.438801628,-0.086883953,208.40%,-0.02,1.08,-0.14979245500555224
1688,1688,2021/4/26,49075.58,51175.95,54588.535,57267.7025,57473.33733,55391.18433,-1034.95,-0.0207,259.49%,135.05%,16235.25359,0.434440161,-0.109570587,192.14%,-0.02,0.92,-0.19708545335755573
1689,1689,2021/4/27,54056.64,51225.518,53848.601,57069.5115,57413.09433,55512.12133,4981.06,0.1015,306.78%,134.32%,16185.29102,0.430531428,-0.107772911,228.39%,0.0,1.28,0.03937951308070434
1690,1690,2021/4/28,55071.46,51893.468,53347.038,57025.721,57389.35267,55657.6405,1014.82,0.0188,309.19%,133.52%,16134.88107,0.426571178,-0.095764883,231.57%,0.0,1.32,-0.05525746494751074
1691,1691,2021/4/29,54884.1,52639.662,53210.3,56867.4965,57297.90033,55803.111,-187.36,-0.0034,304.61%,132.68%,16081.349,0.422598837,-0.081298587,229.58%,-0.02,1.3,-0.10373256377391973
1692,1692,2021/4/30,53584.15,53334.386,52998.401,56641.575,57126.36767,55944.2815,-1299.95,-0.0237,288.00%,131.82%,16018.12277,0.418505685,-0.066378834,218.49%,-0.02,1.18,-0.11468691132861689
1693,1693,2021/5/1,57796.62,55078.594,53127.272,56542.706,57095.08,56080.58467,4212.47,0.0786,320.07%,131.02%,15978.74079,0.414842774,-0.035318034,244.29%,-0.03,1.44,0.07645231843626384
1694,1694,2021/5/2,57857.5,55838.766,53532.142,56437.3375,57065.766,56238.94233,60.88,0.0011,326.20%,130.19%,15935.5129,0.411119989,-0.021501508,250.56%,-0.05,1.51,-0.045998617721532825
1695,1695,2021/5/3,56610.46,56146.566,54020.017,56276.1235,56985.07067,56341.155,-1247.04,-0.0216,303.69%,129.24%,15878.90454,0.407161991,-0.014714462,234.97%,-0.05,1.35,-0.07613633189821317
1696,1696,2021/5/4,57213.33,56612.412,54626.037,55959.068,56989.632,56487.22867,602.87,0.0106,304.17%,128.21%,15826.22157,0.403343217,-0.006619099,237.25%,-0.03,1.37,0.02382652955501452
1697,1697,2021/5/5,53241.72,56543.926,54939.156,55472.698,56824.13767,56560.23433,-3971.61,-0.0694,241.48%,127.16%,15748.98202,0.399177821,-0.004931208,189.90%,-0.01,0.9,-0.07383877071861189
1698,1698,2021/5/6,57473.23,56479.248,55778.921,55183.728,56771.442,56703.42833,4231.51,0.0795,268.52%,126.27%,15704.29856,0.395724376,-0.005146848,212.66%,0.0,1.13,0.16950772894240068
1699,1699,2021/5/7,56428.16,56193.38,56016.073,54932.337,56718.36533,56791.06933,-1045.07,-0.0182,280.25%,125.49%,15649.82119,0.392122566,-0.009256003,223.33%,0.01,1.23,0.050428393405522465
1700,1700,2021/5/8,57380.27,56347.342,56246.954,54796.996,56766.132,56875.75167,952.11,0.0169,270.42%,124.64%,15590.86946,0.388358457,-0.007377462,216.97%,0.02,1.17,0.11959281204566274
1701,1701,2021/5/9,58928.81,56690.438,56651.425,54930.8625,56795.47267,56943.2065,1548.54,0.027,284.44%,123.80%,15543.75955,0.384884143,-0.001849349,229.75%,0.01,1.3,0.13062578339327635
1702,1702,2021/5/10,58280.73,57698.24,57121.083,55059.742,56801.411,56981.26483,-648.08,-0.011,280.50%,122.86%,15487.1755,0.381242868,0.015788851,228.31%,0.01,1.28,0.10497916413691621
1703,1703,2021/5/11,55883.5,57380.294,56929.771,55028.5215,56671.72767,56949.92317,-2397.23,-0.0411,255.75%,121.81%,15412.68979,0.377327489,0.012502995,209.95%,-0.01,1.1,0.006643852677061645
1704,1704,2021/5/12,56750.0,57444.662,56819.021,55175.5815,56564.56533,56941.53517,866.5,0.0155,248.25%,120.88%,15342.93011,0.373546049,0.015559152,205.37%,-0.01,1.05,0.0887669215268999
1705,1705,2021/5/13,49007.09,55770.026,56058.684,55039.3505,56203.64367,56737.34117,-7742.91,-0.1364,199.93%,120.09%,15242.32718,0.369471031,-0.007715117,166.49%,-0.02,0.66,-0.20701749762096663
1706,1706,2021/5/14,49702.27,53924.718,55307.578,54966.8075,55741.90467,56580.1545,695.18,0.0142,208.88%,119.21%,15141.30818,0.365389783,-0.03260001,175.22%,-0.01,0.75,-0.010258214302710192
1707,1707,2021/5/15,49922.52,52253.076,54975.658,54957.407,55307.018,56482.95117,220.25,0.0044,212.64%,118.28%,15035.69624,0.361211872,-0.055217983,179.78%,-0.01,0.8,-0.05864934245962086
1708,1708,2021/5/16,46736.58,50423.692,53901.993,54840.457,54756.483,56314.02117,-3185.94,-0.0638,179.44%,117.43%,14918.12697,0.356929801,-0.079128365,152.80%,-0.01,0.53,-0.21030028467078565
1709,1709,2021/5/17,46441.64,48362.02,52903.341,54459.707,54256.005,56106.16517,-294.94,-0.0063,162.68%,116.79%,14804.39998,0.35282284,-0.10863286,139.30%,-0.01,0.39,-0.18605445084033118
1710,1710,2021/5/18,43596.24,47279.85,51524.938,53885.946,53706.31,55871.67083,-2845.4,-0.0613,144.94%,116.42%,14693.79131,0.348995857,-0.11965931,124.50%,0.0,0.25,-0.2702122850094557
1711,1711,2021/5/19,42912.19,45921.834,49923.276,53287.3505,53261.667,55618.95567,-684.05,-0.0157,140.80%,116.07%,14581.77824,0.345197813,-0.137807046,121.31%,-0.01,0.21,-0.2581101498909814
1712,1712,2021/5/20,36964.27,43330.184,47791.63,52456.3565,52637.038,55266.93017,-5947.92,-0.1386,97.80%,116.03%,14473.28372,0.341773653,-0.176811887,84.29%,-0.01,-0.16,-0.5178552452402378
1713,1713,2021/5/21,40784.32,42139.732,46281.712,51605.7415,52112.91833,54989.816,3820.05,0.1033,118.10%,116.00%,14365.99158,0.338264875,-0.19137647,101.81%,0.01,0.02,-0.14982663019780237
1714,1714,2021/5/22,37280.35,40307.474,44334.747,50576.884,51561.97,54707.73917,-3503.97,-0.0859,102.37%,116.07%,14261.77975,0.335001334,-0.218271257,88.20%,0.0,-0.12,-0.48977054281684884
1715,1715,2021/5/23,37528.3,39093.886,43186.868,49622.776,51088.523,54425.25317,247.95,0.0067,103.97%,116.10%,14152.93438,0.331622358,-0.23478144,89.55%,0.0,-0.1,-0.38511205889885325
1716,1716,2021/5/24,34754.54,37462.356,41692.095,48499.8365,50541.90333,54129.35833,-2773.76,-0.0739,81.27%,116.27%,14049.46634,0.328502418,-0.258786205,69.90%,-0.01,-0.3,-0.5703189511429163
1717,1717,2021/5/25,38728.59,37815.22,40572.702,47774.18,50162.50533,53917.90283,3974.05,0.1143,106.66%,116.22%,13942.38076,0.325177071,-0.246145707,91.78%,-0.01,-0.08,-0.27068927248112257
1718,1718,2021/5/26,38410.5,37340.456,39740.094,46821.0435,49807.00267,53640.17,-318.09,-0.0082,123.95%,116.02%,13830.03031,0.321741217,-0.250297067,106.84%,-0.05,0.07,-0.5217209704969591
1719,1719,2021/5/27,39266.04,37737.594,39022.534,45962.9375,49313.98267,53363.5385,855.54,0.0223,129.11%,115.58%,13698.32444,0.317773979,-0.234748606,111.70%,-0.09,0.12,-0.5297744034856812
1720,1720,2021/5/28,38445.29,37920.992,38507.439,45016.1885,48759.777,53074.56483,-820.75,-0.0209,116.81%,115.28%,13565.56716,0.31383726,-0.22228947,101.33%,-0.1,0.01,-0.5965269946823606
1721,1721,2021/5/29,35689.62,38108.008,37785.182,43854.229,48119.961,52708.93067,-2755.67,-0.0717,96.19%,115.07%,13443.88566,0.310309944,-0.208062367,83.59%,-0.11,-0.16,-0.6745788515154851
1722,1722,2021/5/30,34647.67,37291.824,37553.522,42672.576,47488.745,52307.55633,-1041.95,-0.0292,75.79%,115.21%,13328.76512,0.307008476,-0.214722899,65.78%,-0.14,-0.34,-0.6958760028740082
1723,1723,2021/5/31,35684.59,36746.642,37043.549,41662.6305,46751.67733,51923.37867,1036.92,0.0299,89.89%,115.34%,13223.98261,0.303977007,-0.214003773,77.93%,-0.13,-0.22,-0.5842556493299236
1724,1724,2021/6/1,37310.54,36355.542,37046.568,40690.6575,46066.77867,51566.27233,1625.95,0.0456,94.05%,115.32%,13103.4933,0.300500636,-0.210807809,81.56%,-0.13,-0.18,-0.5544553143705633
1725,1725,2021/6/2,36662.64,35999.012,36960.002,40073.435,45401.85133,51193.461,-647.9,-0.0174,88.45%,115.42%,12987.49668,0.297183987,-0.207102553,76.64%,-0.12,-0.23,-0.6202895995375696
1726,1726,2021/6/3,37585.24,36378.136,37243.072,39467.5835,44747.58167,50868.60683,922.6,0.0252,101.31%,115.42%,12869.47899,0.293810024,-0.187036826,87.78%,-0.12,-0.12,-0.5204783124438008
1727,1727,2021/6/4,39188.59,37286.32,37289.072,38930.887,44279.144,50551.64083,1603.35,0.0427,104.59%,115.30%,12737.2978,0.290041701,-0.157925908,90.71%,-0.12,-0.09,-0.4458048416475473
1728,1728,2021/6/5,36885.51,37526.504,37136.573,38438.3335,43592.88667,50182.16433,-2303.08,-0.0588,90.35%,115.35%,12614.08112,0.286596641,-0.139159921,78.33%,-0.14,-0.22,-0.6055988702932309
